
TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:27 AM,43.0,37.0,80,30.10,10.0,NE,6.9,-,N/A,,Overcast,50,2016-04-30 05:27:00<br />
12:51 AM,43.0,37.0,80,30.11,10.0,ENE,8.1,-,N/A,,Overcast,70,2016-04-30 05:51:00<br />
1:19 AM,43.0,37.0,80,30.09,10.0,ENE,8.1,-,N/A,,Overcast,60,2016-04-30 06:19:00<br />
1:51 AM,44.1,37.9,79,30.08,10.0,NE,8.1,-,N/A,,Overcast,40,2016-04-30 06:51:00<br />
2:51 AM,43.0,37.9,82,30.08,10.0,NNE,8.1,-,N/A,,Overcast,30,2016-04-30 07:51:00<br />
3:51 AM,44.1,39.9,85,30.08,10.0,ENE,6.9,-,N/A,,Overcast,60,2016-04-30 08:51:00<br />
4:51 AM,45.0,41.0,86,30.06,10.0,ENE,9.2,-,N/A,,Overcast,60,2016-04-30 09:51:00<br />
5:51 AM,45.0,41.0,86,30.07,8.0,East,8.1,-,N/A,,Overcast,90,2016-04-30 10:51:00<br />
6:51 AM,46.0,42.1,86,30.08,5.0,East,9.2,-,N/A,,Overcast,90,2016-04-30 11:51:00<br />
7:51 AM,46.9,42.1,83,30.05,5.0,East,11.5,-,N/A,,Haze,80,2016-04-30 12:51:00<br />
8:51 AM,48.0,41.0,77,30.06,6.0,East,13.8,-,N/A,,Haze,100,2016-04-30 13:51:00<br />
9:51 AM,48.0,39.0,71,30.05,8.0,East,12.7,-,N/A,,Overcast,90,2016-04-30 14:51:00<br />
10:51 AM,46.9,39.9,77,30.04,6.0,East,12.7,-,0.02,Rain,Light Rain,90,2016-04-30 15:51:00<br />
11:51 AM,45.0,39.9,82,30.01,5.0,East,15.0,23.0,0.04,Rain,Light Rain,80,2016-04-30 16:51:00<br />
12:51 PM,45.0,41.0,86,29.98,5.0,ENE,18.4,23.0,0.04,Rain,Light Rain,70,2016-04-30 17:51:00<br />
1:03 PM,45.0,41.0,86,29.97,4.0,East,17.3,-,0.01,Rain,Light Rain,80,2016-04-30 18:03:00<br />
1:41 PM,45.0,42.1,90,29.95,4.0,ENE,18.4,26.5,0.04,Rain,Light Rain,70,2016-04-30 18:41:00<br />
1:51 PM,45.0,42.1,90,29.96,4.0,ENE,18.4,28.8,0.05,Rain,Light Rain,70,2016-04-30 18:51:00<br />
2:26 PM,45.0,42.1,90,29.94,4.0,ENE,18.4,-,0.01,Rain,Light Rain,70,2016-04-30 19:26:00<br />
2:51 PM,45.0,42.1,90,29.95,4.0,ENE,15.0,-,0.02,Rain,Light Rain,60,2016-04-30 19:51:00<br />
3:39 PM,45.0,43.0,93,29.94,2.5,ENE,17.3,-,0.09,Rain,Rain,60,2016-04-30 20:39:00<br />
3:51 PM,45.0,43.0,93,29.94,2.5,ENE,16.1,-,0.11,Rain,Rain,60,2016-04-30 20:51:00<br />
4:23 PM,45.0,43.0,93,29.92,3.0,ENE,16.1,24.2,0.03,Rain,Light Rain,60,2016-04-30 21:23:00<br />
4:37 PM,44.1,42.1,93,29.92,2.5,ENE,19.6,-,0.05,Rain,Light Rain,60,2016-04-30 21:37:00<br />
4:51 PM,44.1,42.1,93,29.92,2.0,ENE,19.6,-,0.06,Rain,Light Rain,60,2016-04-30 21:51:00<br />
5:51 PM,45.0,43.0,93,29.94,2.0,ENE,19.6,29.9,0.10,Rain,Heavy Rain,60,2016-04-30 22:51:00<br />
6:18 PM,45.0,43.0,93,29.93,3.0,NE,19.6,26.5,0.05,Rain,Light Rain,50,2016-04-30 23:18:00<br />
6:51 PM,45.0,43.0,93,29.93,3.0,ENE,16.1,26.5,0.06,Rain,Light Rain,60,2016-04-30 23:51:00<br />
7:04 PM,45.0,43.0,93,29.92,1.8,ENE,17.3,23.0,0.00,Rain,Light Rain,60,2016-05-01 00:04:00<br />
7:51 PM,45.0,43.0,93,29.93,2.0,NE,15.0,-,0.05,Rain,Light Rain,50,2016-05-01 00:51:00<br />
8:11 PM,45.0,43.0,93,29.93,3.0,NE,15.0,-,0.01,Rain,Light Rain,50,2016-05-01 01:11:00<br />
8:48 PM,44.6,44.6,100,29.93,2.5,ENE,17.3,-,0.03,Rain,Light Rain,60,2016-05-01 01:48:00<br />
8:51 PM,45.0,44.1,97,29.94,2.5,ENE,15.0,-,0.03,Rain,Light Rain,60,2016-05-01 01:51:00<br />
9:51 PM,45.0,44.1,97,29.94,2.0,NE,13.8,-,0.02,Rain,Light Rain,50,2016-05-01 02:51:00<br />
10:51 PM,45.0,44.1,97,29.93,2.0,NE,15.0,-,0.01,,Light Drizzle,50,2016-05-01 03:51:00<br />
11:33 PM,45.0,44.1,97,29.91,3.0,NE,17.3,27.6,0.00,,Overcast,50,2016-05-01 04:33:00<br />
11:51 PM,45.0,44.1,97,29.92,4.0,NE,15.0,-,0.00,,Overcast,50,2016-05-01 04:51:00<br />
