
TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:51 AM,48.9,39.0,69,30.22,10.0,NNE,10.4,-,N/A,,Overcast,20,2016-04-19 05:51:00<br />
1:51 AM,48.9,39.0,69,30.22,10.0,NNE,9.2,-,N/A,,Overcast,30,2016-04-19 06:51:00<br />
2:51 AM,48.9,39.0,69,30.21,10.0,NNE,9.2,-,N/A,,Overcast,30,2016-04-19 07:51:00<br />
3:51 AM,48.0,39.0,71,30.20,10.0,NE,10.4,-,N/A,,Overcast,40,2016-04-19 08:51:00<br />
4:51 AM,46.9,39.0,74,30.21,10.0,NE,6.9,-,N/A,,Overcast,50,2016-04-19 09:51:00<br />
5:51 AM,46.9,39.9,77,30.22,10.0,NNE,10.4,-,N/A,,Overcast,30,2016-04-19 10:51:00<br />
6:51 AM,46.0,39.9,79,30.22,10.0,NNE,10.4,-,N/A,,Overcast,30,2016-04-19 11:51:00<br />
7:51 AM,46.9,39.9,77,30.24,10.0,NNE,11.5,-,N/A,,Overcast,30,2016-04-19 12:51:00<br />
8:51 AM,46.9,39.9,77,30.25,10.0,NNE,8.1,-,N/A,,Overcast,30,2016-04-19 13:51:00<br />
9:51 AM,50.0,42.1,74,30.24,10.0,NNE,13.8,-,N/A,,Overcast,30,2016-04-19 14:51:00<br />
10:51 AM,53.1,43.0,69,30.24,10.0,NE,10.4,-,N/A,,Overcast,40,2016-04-19 15:51:00<br />
11:51 AM,54.0,43.0,66,30.23,10.0,NE,15.0,-,N/A,,Overcast,40,2016-04-19 16:51:00<br />
12:51 PM,55.9,45.0,67,30.24,10.0,NE,10.4,19.6,N/A,,Overcast,40,2016-04-19 17:51:00<br />
1:51 PM,55.9,44.1,64,30.22,10.0,NE,15.0,-,N/A,,Overcast,40,2016-04-19 18:51:00<br />
2:51 PM,55.0,44.1,67,30.22,10.0,NE,13.8,-,N/A,,Overcast,40,2016-04-19 19:51:00<br />
3:51 PM,52.0,42.1,69,30.22,10.0,NE,16.1,-,N/A,,Overcast,40,2016-04-19 20:51:00<br />
4:51 PM,51.1,42.1,71,30.20,10.0,NE,16.1,-,N/A,,Overcast,40,2016-04-19 21:51:00<br />
5:51 PM,51.1,42.1,71,30.19,10.0,NE,12.7,-,N/A,,Overcast,40,2016-04-19 22:51:00<br />
6:51 PM,51.1,42.1,71,30.18,10.0,NE,13.8,-,N/A,,Overcast,40,2016-04-19 23:51:00<br />
7:51 PM,50.0,42.1,74,30.17,10.0,NNE,12.7,-,N/A,,Overcast,30,2016-04-20 00:51:00<br />
8:51 PM,51.1,42.1,71,30.18,10.0,NE,11.5,-,N/A,,Overcast,40,2016-04-20 01:51:00<br />
9:51 PM,51.1,43.0,74,30.18,10.0,NNE,10.4,-,N/A,,Overcast,30,2016-04-20 02:51:00<br />
10:51 PM,53.1,44.1,71,30.19,10.0,NE,9.2,-,N/A,,Overcast,50,2016-04-20 03:51:00<br />
11:51 PM,53.1,42.1,66,30.18,10.0,NE,10.4,-,N/A,,Overcast,50,2016-04-20 04:51:00<br />
