
TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:51 AM,66.0,57.9,75,29.99,10.0,West,6.9,-,N/A,,Partly Cloudy,260,2016-05-30 05:51:00<br />
1:51 AM,66.9,57.9,73,29.99,10.0,West,6.9,-,N/A,,Clear,260,2016-05-30 06:51:00<br />
2:51 AM,66.0,57.0,73,29.99,10.0,West,5.8,-,N/A,,Clear,270,2016-05-30 07:51:00<br />
3:51 AM,66.0,57.9,75,29.99,10.0,West,4.6,-,N/A,,Mostly Cloudy,280,2016-05-30 08:51:00<br />
4:51 AM,64.0,57.0,78,29.99,10.0,West,4.6,-,N/A,,Scattered Clouds,280,2016-05-30 09:51:00<br />
5:51 AM,64.0,57.9,80,30.00,10.0,West,4.6,-,N/A,,Scattered Clouds,270,2016-05-30 10:51:00<br />
6:51 AM,68.0,60.1,76,30.01,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2016-05-30 11:51:00<br />
7:51 AM,72.0,59.0,64,30.01,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2016-05-30 12:51:00<br />
8:51 AM,75.0,59.0,57,30.02,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2016-05-30 13:51:00<br />
9:51 AM,77.0,59.0,54,30.01,10.0,SW,5.8,-,N/A,,Partly Cloudy,220,2016-05-30 14:51:00<br />
10:51 AM,79.0,60.1,52,30.02,10.0,SW,10.4,-,N/A,,Scattered Clouds,230,2016-05-30 15:51:00<br />
11:51 AM,80.1,60.1,50,30.01,10.0,WSW,10.4,-,N/A,,Scattered Clouds,250,2016-05-30 16:51:00<br />
12:51 PM,84.0,60.1,44,29.99,10.0,NW,11.5,-,N/A,,Scattered Clouds,310,2016-05-30 17:51:00<br />
1:51 PM,84.0,57.0,40,29.97,10.0,NNW,8.1,-,N/A,,Scattered Clouds,340,2016-05-30 18:51:00<br />
2:51 PM,86.0,55.0,35,29.96,10.0,NW,12.7,-,N/A,,Scattered Clouds,320,2016-05-30 19:51:00<br />
3:51 PM,87.1,51.1,29,29.94,10.0,NW,8.1,-,N/A,,Scattered Clouds,320,2016-05-30 20:51:00<br />
4:51 PM,86.0,52.0,31,29.94,10.0,North,6.9,-,N/A,,Scattered Clouds,360,2016-05-30 21:51:00<br />
5:51 PM,82.9,57.9,42,29.94,10.0,East,9.2,-,N/A,,Scattered Clouds,100,2016-05-30 22:51:00<br />
6:51 PM,81.0,57.0,44,29.94,10.0,ENE,10.4,-,N/A,,Scattered Clouds,60,2016-05-30 23:51:00<br />
7:51 PM,77.0,55.9,48,29.95,10.0,East,9.2,-,N/A,,Mostly Cloudy,80,2016-05-31 00:51:00<br />
8:51 PM,73.0,55.0,53,29.96,10.0,East,6.9,-,N/A,,Mostly Cloudy,90,2016-05-31 01:51:00<br />
9:51 PM,71.1,55.0,57,29.97,10.0,East,8.1,-,N/A,,Mostly Cloudy,90,2016-05-31 02:51:00<br />
10:51 PM,70.0,54.0,57,29.98,10.0,East,6.9,-,N/A,,Mostly Cloudy,90,2016-05-31 03:51:00<br />
11:51 PM,69.1,54.0,58,29.98,10.0,ENE,5.8,-,N/A,,Scattered Clouds,60,2016-05-31 04:51:00<br />
