
TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:51 AM,71.1,50.0,47,30.02,10.0,NW,8.1,-,N/A,,Clear,320,2016-06-21 05:51:00<br />
1:51 AM,66.9,51.1,57,30.01,10.0,WNW,6.9,-,N/A,,Partly Cloudy,300,2016-06-21 06:51:00<br />
2:51 AM,66.9,52.0,59,30.01,10.0,WNW,6.9,-,N/A,,Partly Cloudy,300,2016-06-21 07:51:00<br />
3:51 AM,66.0,52.0,60,30.01,10.0,WNW,8.1,-,N/A,,Clear,290,2016-06-21 08:51:00<br />
4:51 AM,64.0,53.1,67,30.00,10.0,WNW,6.9,-,N/A,,Clear,300,2016-06-21 09:51:00<br />
5:51 AM,64.0,53.1,67,30.01,10.0,NW,8.1,-,N/A,,Partly Cloudy,310,2016-06-21 10:51:00<br />
6:51 AM,66.9,53.1,61,30.01,10.0,NW,10.4,-,N/A,,Partly Cloudy,310,2016-06-21 11:51:00<br />
7:51 AM,70.0,52.0,53,30.01,10.0,NW,8.1,-,N/A,,Partly Cloudy,320,2016-06-21 12:51:00<br />
8:51 AM,73.9,51.1,45,30.01,10.0,WNW,6.9,-,N/A,,Partly Cloudy,300,2016-06-21 13:51:00<br />
9:51 AM,75.0,48.0,38,30.00,10.0,West,9.2,-,N/A,,Partly Cloudy,270,2016-06-21 14:51:00<br />
10:51 AM,77.0,48.0,36,30.00,10.0,NW,13.8,20.7,N/A,,Clear,310,2016-06-21 15:51:00<br />
11:51 AM,78.1,48.0,35,30.00,10.0,Variable,6.9,18.4,N/A,,Clear,0,2016-06-21 16:51:00<br />
12:09 PM,79.0,46.0,31,30.00,2.0,WNW,9.2,18.4,N/A,,Haze,290,2016-06-21 17:09:00<br />
12:14 PM,78.1,46.0,32,30.00,10.0,WNW,6.9,-,N/A,,Clear,290,2016-06-21 17:14:00<br />
12:51 PM,79.0,48.0,34,29.99,10.0,West,9.2,20.7,N/A,,Clear,270,2016-06-21 17:51:00<br />
1:51 PM,80.1,46.9,31,29.97,10.0,West,8.1,-,N/A,,Clear,270,2016-06-21 18:51:00<br />
2:51 PM,82.0,48.9,31,29.94,10.0,SW,12.7,18.4,N/A,,Clear,230,2016-06-21 19:51:00<br />
3:51 PM,82.9,48.0,29,29.92,10.0,West,13.8,-,N/A,,Clear,260,2016-06-21 20:51:00<br />
4:51 PM,82.9,48.9,31,29.91,10.0,WNW,13.8,-,N/A,,Partly Cloudy,290,2016-06-21 21:51:00<br />
5:51 PM,82.9,46.9,28,29.89,10.0,WNW,13.8,-,N/A,,Partly Cloudy,300,2016-06-21 22:51:00<br />
6:51 PM,81.0,46.9,30,29.88,10.0,WNW,13.8,21.9,N/A,,Partly Cloudy,300,2016-06-21 23:51:00<br />
7:51 PM,79.0,48.9,35,29.89,10.0,WNW,11.5,-,N/A,,Partly Cloudy,290,2016-06-22 00:51:00<br />
8:51 PM,73.9,51.1,45,29.90,10.0,WNW,5.8,-,N/A,,Scattered Clouds,300,2016-06-22 01:51:00<br />
9:51 PM,75.0,51.1,43,29.90,10.0,West,3.5,-,N/A,,Partly Cloudy,270,2016-06-22 02:51:00<br />
10:51 PM,72.0,53.1,51,29.91,10.0,West,3.5,-,N/A,,Scattered Clouds,260,2016-06-22 03:51:00<br />
11:51 PM,70.0,53.1,55,29.91,10.0,SW,4.6,-,N/A,,Mostly Cloudy,230,2016-06-22 04:51:00<br />
