
TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:51 AM,62.1,55.9,80,29.96,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2016-06-02 05:51:00<br />
1:51 AM,63.0,55.9,78,29.96,10.0,West,3.5,-,N/A,,Partly Cloudy,260,2016-06-02 06:51:00<br />
2:51 AM,61.0,55.9,83,29.96,10.0,WSW,4.6,-,N/A,,Partly Cloudy,240,2016-06-02 07:51:00<br />
3:51 AM,60.1,55.0,83,29.97,10.0,SW,4.6,-,N/A,,Scattered Clouds,230,2016-06-02 08:51:00<br />
4:51 AM,59.0,55.0,87,29.99,10.0,WSW,5.8,-,N/A,,Partly Cloudy,250,2016-06-02 09:51:00<br />
5:51 AM,60.1,55.0,83,30.01,10.0,WSW,4.6,-,N/A,,Scattered Clouds,250,2016-06-02 10:51:00<br />
6:51 AM,63.0,55.9,78,30.02,10.0,West,4.6,-,N/A,,Mostly Cloudy,270,2016-06-02 11:51:00<br />
7:51 AM,68.0,55.9,65,30.03,10.0,West,4.6,-,N/A,,Mostly Cloudy,280,2016-06-02 12:51:00<br />
8:51 AM,71.1,50.0,47,30.04,10.0,West,10.4,-,N/A,,Scattered Clouds,270,2016-06-02 13:51:00<br />
9:51 AM,73.0,51.1,46,30.03,10.0,WNW,6.9,-,N/A,,Scattered Clouds,290,2016-06-02 14:51:00<br />
10:51 AM,73.9,51.1,45,30.04,10.0,WSW,10.4,-,N/A,,Scattered Clouds,250,2016-06-02 15:51:00<br />
11:51 AM,75.0,51.1,43,30.04,10.0,WNW,10.4,19.6,N/A,,Scattered Clouds,290,2016-06-02 16:51:00<br />
12:51 PM,75.0,51.1,43,30.03,10.0,WSW,9.2,23.0,N/A,,Scattered Clouds,240,2016-06-02 17:51:00<br />
1:51 PM,75.9,50.0,40,30.01,10.0,WNW,9.2,-,N/A,,Scattered Clouds,290,2016-06-02 18:51:00<br />
2:51 PM,77.0,52.0,42,29.99,10.0,WSW,6.9,-,N/A,,Scattered Clouds,240,2016-06-02 19:51:00<br />
3:51 PM,78.1,50.0,37,29.99,10.0,West,10.4,-,N/A,,Scattered Clouds,260,2016-06-02 20:51:00<br />
4:51 PM,78.1,50.0,37,29.98,10.0,West,5.8,-,N/A,,Scattered Clouds,280,2016-06-02 21:51:00<br />
5:51 PM,77.0,51.1,40,29.97,10.0,WNW,10.4,19.6,N/A,,Partly Cloudy,290,2016-06-02 22:51:00<br />
6:51 PM,77.0,51.1,40,29.97,10.0,WNW,9.2,-,N/A,,Partly Cloudy,300,2016-06-02 23:51:00<br />
7:51 PM,75.0,50.0,41,29.99,10.0,WNW,10.4,-,N/A,,Partly Cloudy,300,2016-06-03 00:51:00<br />
8:51 PM,70.0,50.0,49,30.01,10.0,NE,8.1,-,N/A,,Partly Cloudy,50,2016-06-03 01:51:00<br />
9:51 PM,64.9,54.0,68,30.03,10.0,NE,5.8,-,N/A,,Clear,40,2016-06-03 02:51:00<br />
10:51 PM,63.0,55.0,75,30.03,10.0,North,4.6,-,N/A,,Clear,360,2016-06-03 03:51:00<br />
11:51 PM,63.0,55.0,75,30.04,10.0,North,3.5,-,N/A,,Clear,10,2016-06-03 04:51:00<br />
