
TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:51 AM,57.0,55.9,96,29.89,4.0,South,6.9,-,0.08,Rain,Rain,170,2016-04-21 05:51:00<br />
1:01 AM,57.0,55.9,96,29.89,5.0,South,5.8,-,0.02,Rain,Light Rain,190,2016-04-21 06:01:00<br />
1:25 AM,57.0,55.0,93,29.89,8.0,South,5.8,-,0.03,Rain,Light Rain,180,2016-04-21 06:25:00<br />
1:51 AM,57.0,55.0,93,29.88,7.0,South,6.9,-,0.03,,Overcast,170,2016-04-21 06:51:00<br />
2:33 AM,57.0,55.0,93,29.86,7.0,South,8.1,-,N/A,,Overcast,170,2016-04-21 07:33:00<br />
2:51 AM,57.0,55.0,93,29.85,9.0,South,8.1,-,N/A,,Overcast,170,2016-04-21 07:51:00<br />
3:25 AM,57.0,55.9,96,29.85,7.0,South,9.2,-,N/A,,Overcast,170,2016-04-21 08:25:00<br />
3:51 AM,57.0,55.0,93,29.84,7.0,South,9.2,-,N/A,,Overcast,170,2016-04-21 08:51:00<br />
4:21 AM,57.0,55.0,93,29.84,7.0,South,8.1,-,N/A,,Overcast,180,2016-04-21 09:21:00<br />
4:46 AM,57.2,55.4,94,29.84,4.0,South,10.4,-,0.00,,Light Drizzle,180,2016-04-21 09:46:00<br />
4:51 AM,57.0,55.9,96,29.83,3.0,South,9.2,-,0.00,,Light Drizzle,180,2016-04-21 09:51:00<br />
5:51 AM,57.0,55.9,96,29.83,3.0,South,4.6,-,0.00,,Overcast,190,2016-04-21 10:51:00<br />
6:14 AM,57.0,55.9,96,29.83,2.0,South,5.8,-,N/A,,Overcast,190,2016-04-21 11:14:00<br />
6:51 AM,57.0,55.9,96,29.83,2.0,SW,3.5,-,N/A,,Overcast,220,2016-04-21 11:51:00<br />
7:15 AM,57.9,57.0,97,29.83,2.0,SW,3.5,-,N/A,,Overcast,220,2016-04-21 12:15:00<br />
7:51 AM,57.9,57.0,97,29.83,2.0,WSW,4.6,-,N/A,,Overcast,250,2016-04-21 12:51:00<br />
8:23 AM,59.0,57.0,93,29.83,4.0,West,6.9,-,N/A,,Overcast,270,2016-04-21 13:23:00<br />
8:41 AM,60.1,57.9,93,29.83,4.0,West,4.6,-,N/A,,Mostly Cloudy,260,2016-04-21 13:41:00<br />
8:47 AM,60.8,57.2,88,29.83,5.0,WSW,6.9,-,N/A,,Overcast,240,2016-04-21 13:47:00<br />
8:51 AM,60.1,57.0,90,29.83,5.0,West,8.1,-,N/A,,Mostly Cloudy,260,2016-04-21 13:51:00<br />
9:12 AM,61.0,57.0,87,29.82,5.0,West,4.6,-,N/A,,Mostly Cloudy,270,2016-04-21 14:12:00<br />
9:35 AM,62.1,57.0,84,29.82,7.0,WSW,3.5,-,N/A,,Mostly Cloudy,250,2016-04-21 14:35:00<br />
9:51 AM,63.0,55.0,75,29.83,9.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2016-04-21 14:51:00<br />
10:48 AM,64.4,55.4,73,29.83,10.0,WNW,5.8,-,N/A,,Overcast,290,2016-04-21 15:48:00<br />
10:51 AM,64.9,55.0,70,29.83,10.0,West,4.6,-,N/A,,Overcast,260,2016-04-21 15:51:00<br />
11:51 AM,66.0,52.0,60,29.82,10.0,Variable,5.8,-,N/A,,Overcast,0,2016-04-21 16:51:00<br />
12:51 PM,68.0,48.0,49,29.80,10.0,WNW,9.2,-,N/A,,Overcast,290,2016-04-21 17:51:00<br />
1:51 PM,69.1,46.0,44,29.78,10.0,West,10.4,-,N/A,,Overcast,260,2016-04-21 18:51:00<br />
2:51 PM,68.0,46.9,47,29.77,10.0,WSW,9.2,-,N/A,,Overcast,250,2016-04-21 19:51:00<br />
3:51 PM,68.0,46.0,45,29.76,10.0,West,8.1,-,N/A,,Mostly Cloudy,260,2016-04-21 20:51:00<br />
4:51 PM,70.0,43.0,38,29.76,10.0,West,8.1,-,N/A,,Mostly Cloudy,270,2016-04-21 21:51:00<br />
5:51 PM,69.1,43.0,39,29.77,10.0,WSW,9.2,-,N/A,,Mostly Cloudy,240,2016-04-21 22:51:00<br />
6:51 PM,59.0,48.0,67,29.81,10.0,WSW,23.0,33.4,N/A,,Mostly Cloudy,240,2016-04-21 23:51:00<br />
7:51 PM,57.9,48.0,70,29.81,10.0,West,10.4,-,N/A,,Mostly Cloudy,270,2016-04-22 00:51:00<br />
8:51 PM,59.0,46.9,64,29.81,10.0,NW,8.1,-,N/A,,Mostly Cloudy,320,2016-04-22 01:51:00<br />
9:51 PM,54.0,48.0,80,29.81,10.0,SW,4.6,-,N/A,,Mostly Cloudy,220,2016-04-22 02:51:00<br />
10:51 PM,54.0,48.0,80,29.81,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2016-04-22 03:51:00<br />
11:51 PM,55.0,48.0,77,29.84,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2016-04-22 04:51:00<br />
