
TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:51 AM,60.1,53.1,78,30.13,10.0,NNW,4.6,-,N/A,,Clear,340,2016-06-29 05:51:00<br />
1:51 AM,57.0,52.0,83,30.14,10.0,WNW,4.6,-,N/A,,Clear,290,2016-06-29 06:51:00<br />
2:51 AM,57.0,52.0,83,30.16,10.0,WNW,5.8,-,N/A,,Clear,290,2016-06-29 07:51:00<br />
3:51 AM,57.0,52.0,83,30.14,10.0,NW,4.6,-,N/A,,Clear,310,2016-06-29 08:51:00<br />
4:51 AM,55.9,52.0,87,30.12,10.0,NW,3.5,-,N/A,,Clear,310,2016-06-29 09:51:00<br />
5:51 AM,57.0,52.0,83,30.13,10.0,WNW,3.5,-,N/A,,Clear,300,2016-06-29 10:51:00<br />
6:51 AM,62.1,52.0,70,30.14,10.0,NNW,5.8,-,N/A,,Clear,330,2016-06-29 11:51:00<br />
7:51 AM,66.0,50.0,56,30.14,10.0,North,6.9,-,N/A,,Clear,350,2016-06-29 12:51:00<br />
8:51 AM,69.1,50.0,51,30.14,10.0,NNE,6.9,-,N/A,,Clear,20,2016-06-29 13:51:00<br />
9:51 AM,71.1,50.0,47,30.14,10.0,NNW,6.9,-,N/A,,Clear,340,2016-06-29 14:51:00<br />
10:51 AM,73.9,50.0,43,30.13,10.0,NW,4.6,-,N/A,,Partly Cloudy,320,2016-06-29 15:51:00<br />
11:51 AM,75.0,48.9,40,30.12,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2016-06-29 16:51:00<br />
12:51 PM,75.9,48.0,37,30.11,10.0,NE,5.8,-,N/A,,Scattered Clouds,40,2016-06-29 17:51:00<br />
1:51 PM,77.0,48.0,36,30.09,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2016-06-29 18:51:00<br />
2:51 PM,80.1,48.0,32,30.09,8.0,NE,5.8,-,N/A,,Mostly Cloudy,50,2016-06-29 19:51:00<br />
3:51 PM,77.0,50.0,39,30.08,10.0,East,12.7,-,N/A,,Mostly Cloudy,80,2016-06-29 20:51:00<br />
4:51 PM,75.0,48.9,40,30.07,10.0,SE,8.1,-,N/A,,Mostly Cloudy,140,2016-06-29 21:51:00<br />
5:51 PM,73.9,46.9,38,30.05,10.0,East,11.5,-,N/A,,Mostly Cloudy,90,2016-06-29 22:51:00<br />
6:51 PM,73.9,46.9,38,30.05,10.0,East,11.5,-,N/A,,Mostly Cloudy,90,2016-06-29 23:51:00<br />
7:51 PM,72.0,46.0,40,30.04,10.0,SE,8.1,-,N/A,,Scattered Clouds,130,2016-06-30 00:51:00<br />
8:51 PM,68.0,46.0,45,30.04,10.0,SE,9.2,-,N/A,,Partly Cloudy,140,2016-06-30 01:51:00<br />
9:51 PM,64.9,46.9,52,30.06,10.0,South,4.6,-,N/A,,Scattered Clouds,190,2016-06-30 02:51:00<br />
10:51 PM,66.0,46.9,50,30.06,10.0,South,3.5,-,N/A,,Partly Cloudy,170,2016-06-30 03:51:00<br />
11:51 PM,63.0,48.9,60,30.06,10.0,WSW,3.5,-,N/A,,Partly Cloudy,240,2016-06-30 04:51:00<br />
