
TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:51 AM,64.0,59.0,84,29.94,10.0,Calm,Calm,-,N/A,,Overcast,0,2016-06-01 05:51:00<br />
1:51 AM,64.0,61.0,90,29.95,10.0,Calm,Calm,-,0.01,,Overcast,0,2016-06-01 06:51:00<br />
2:51 AM,64.0,62.1,93,29.94,6.0,SE,6.9,-,0.08,Rain,Light Rain,140,2016-06-01 07:51:00<br />
3:51 AM,64.0,62.1,93,29.93,8.0,West,9.2,-,0.07,,Overcast,270,2016-06-01 08:51:00<br />
4:51 AM,66.0,61.0,84,29.91,10.0,ESE,8.1,-,0.01,Rain,Light Rain,120,2016-06-01 09:51:00<br />
5:51 AM,64.0,62.1,93,29.95,8.0,NNW,4.6,-,0.04,,Overcast,330,2016-06-01 10:51:00<br />
6:51 AM,64.9,62.1,90,29.96,3.0,East,5.8,-,0.05,Rain,Light Rain,90,2016-06-01 11:51:00<br />
7:51 AM,64.0,62.1,93,29.94,3.0,East,8.1,-,0.07,Rain,Light Rain,100,2016-06-01 12:51:00<br />
8:51 AM,64.0,63.0,96,29.95,3.0,SE,5.8,-,0.08,Rain,Light Rain,140,2016-06-01 13:51:00<br />
9:51 AM,66.0,64.0,93,29.95,3.0,SSE,5.8,-,0.01,Rain,Light Rain,150,2016-06-01 14:51:00<br />
10:11 AM,66.9,64.0,90,29.95,5.0,SE,8.1,-,0.00,,Overcast,140,2016-06-01 15:11:00<br />
10:48 AM,68.0,66.2,94,29.96,5.0,SSE,6.9,-,0.00,,Overcast,150,2016-06-01 15:48:00<br />
10:51 AM,68.0,64.9,90,29.95,5.0,SSE,6.9,-,0.00,,Overcast,160,2016-06-01 15:51:00<br />
11:20 AM,69.1,64.9,87,29.97,5.0,South,5.8,-,N/A,,Overcast,180,2016-06-01 16:20:00<br />
11:51 AM,70.0,64.9,84,29.96,7.0,South,4.6,-,N/A,,Overcast,170,2016-06-01 16:51:00<br />
12:03 PM,71.1,64.0,78,29.96,8.0,South,5.8,-,N/A,,Overcast,190,2016-06-01 17:03:00<br />
12:46 PM,71.6,64.4,78,29.96,10.0,Variable,6.9,-,N/A,,Overcast,0,2016-06-01 17:46:00<br />
12:51 PM,72.0,64.0,76,29.95,10.0,SSW,9.2,-,N/A,,Mostly Cloudy,210,2016-06-01 17:51:00<br />
1:51 PM,75.0,63.0,66,29.93,10.0,SSW,9.2,-,N/A,,Mostly Cloudy,200,2016-06-01 18:51:00<br />
2:51 PM,75.0,63.0,66,29.91,10.0,SW,6.9,-,N/A,,Mostly Cloudy,220,2016-06-01 19:51:00<br />
3:51 PM,78.1,63.0,60,29.90,10.0,WSW,8.1,-,N/A,,Mostly Cloudy,250,2016-06-01 20:51:00<br />
4:51 PM,77.0,64.0,64,29.89,10.0,SW,6.9,-,N/A,,Mostly Cloudy,230,2016-06-01 21:51:00<br />
5:51 PM,79.0,63.0,58,29.88,10.0,West,10.4,-,N/A,,Mostly Cloudy,260,2016-06-01 22:51:00<br />
6:51 PM,77.0,57.0,50,29.89,10.0,WSW,9.2,-,N/A,,Mostly Cloudy,250,2016-06-01 23:51:00<br />
7:51 PM,75.0,57.0,53,29.91,10.0,West,6.9,-,N/A,,Scattered Clouds,260,2016-06-02 00:51:00<br />
8:51 PM,73.0,57.0,57,29.92,10.0,SW,4.6,-,N/A,,Scattered Clouds,220,2016-06-02 01:51:00<br />
9:51 PM,70.0,59.0,68,29.94,10.0,WSW,4.6,-,N/A,,Scattered Clouds,250,2016-06-02 02:51:00<br />
10:51 PM,70.0,57.9,65,29.95,10.0,NW,8.1,-,N/A,,Partly Cloudy,310,2016-06-02 03:51:00<br />
11:51 PM,66.9,57.0,70,29.95,10.0,NW,6.9,-,N/A,,Partly Cloudy,320,2016-06-02 04:51:00<br />
