
TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:51 AM,44.1,42.1,93,30.03,10.0,NNE,13.8,-,0.00,,Overcast,20,2016-05-02 05:51:00<br />
12:58 AM,44.1,42.1,93,30.02,10.0,NNE,11.5,-,N/A,,Overcast,30,2016-05-02 05:58:00<br />
1:30 AM,44.1,42.1,93,30.01,10.0,NE,13.8,-,N/A,,Overcast,40,2016-05-02 06:30:00<br />
1:51 AM,44.1,41.0,89,30.02,10.0,NE,16.1,-,N/A,,Overcast,40,2016-05-02 06:51:00<br />
2:20 AM,44.1,41.0,89,30.02,10.0,NNE,10.4,-,N/A,,Overcast,30,2016-05-02 07:20:00<br />
2:51 AM,45.0,41.0,86,30.02,10.0,NNE,12.7,-,N/A,,Overcast,30,2016-05-02 07:51:00<br />
3:51 AM,45.0,39.9,82,30.03,10.0,NNE,11.5,-,N/A,,Overcast,30,2016-05-02 08:51:00<br />
4:51 AM,45.0,37.0,74,30.04,10.0,NNE,9.2,-,N/A,,Overcast,30,2016-05-02 09:51:00<br />
5:51 AM,45.0,37.0,74,30.05,10.0,NNE,6.9,-,N/A,,Mostly Cloudy,20,2016-05-02 10:51:00<br />
6:51 AM,45.0,37.9,76,30.06,10.0,North,9.2,-,N/A,,Mostly Cloudy,360,2016-05-02 11:51:00<br />
7:51 AM,48.0,39.0,71,30.05,10.0,NE,10.4,-,N/A,,Scattered Clouds,40,2016-05-02 12:51:00<br />
8:51 AM,50.0,37.0,61,30.06,10.0,NE,15.0,-,N/A,,Scattered Clouds,40,2016-05-02 13:51:00<br />
9:51 AM,52.0,37.0,57,30.08,10.0,ENE,13.8,-,N/A,,Scattered Clouds,60,2016-05-02 14:51:00<br />
10:51 AM,52.0,37.0,57,30.06,10.0,NE,13.8,-,N/A,,Mostly Cloudy,40,2016-05-02 15:51:00<br />
11:51 AM,55.0,36.0,49,30.06,10.0,NE,17.3,-,N/A,,Mostly Cloudy,50,2016-05-02 16:51:00<br />
12:51 PM,55.9,35.1,45,30.06,10.0,NE,15.0,-,N/A,,Mostly Cloudy,50,2016-05-02 17:51:00<br />
1:51 PM,57.0,36.0,45,30.06,10.0,NNE,17.3,24.2,N/A,,Mostly Cloudy,30,2016-05-02 18:51:00<br />
2:51 PM,57.0,35.1,44,30.05,10.0,NNE,13.8,-,N/A,,Mostly Cloudy,30,2016-05-02 19:51:00<br />
3:51 PM,57.0,33.1,40,30.04,10.0,NE,13.8,-,N/A,,Scattered Clouds,50,2016-05-02 20:51:00<br />
4:51 PM,57.0,33.1,40,30.02,10.0,NNE,13.8,-,N/A,,Mostly Cloudy,20,2016-05-02 21:51:00<br />
5:51 PM,55.9,32.0,40,30.02,10.0,NE,11.5,-,N/A,,Mostly Cloudy,50,2016-05-02 22:51:00<br />
6:51 PM,55.0,30.9,40,30.02,10.0,NE,9.2,-,N/A,,Mostly Cloudy,40,2016-05-02 23:51:00<br />
7:51 PM,52.0,30.9,45,30.02,10.0,NE,6.9,-,N/A,,Scattered Clouds,40,2016-05-03 00:51:00<br />
8:51 PM,50.0,33.1,52,30.02,10.0,NNE,5.8,-,N/A,,Partly Cloudy,20,2016-05-03 01:51:00<br />
9:51 PM,48.0,34.0,58,30.03,10.0,NNE,4.6,-,N/A,,Partly Cloudy,30,2016-05-03 02:51:00<br />
10:51 PM,45.0,36.0,71,30.01,10.0,Calm,Calm,-,N/A,,Clear,0,2016-05-03 03:51:00<br />
11:51 PM,44.1,35.1,71,30.00,10.0,NNW,3.5,-,N/A,,Clear,330,2016-05-03 04:51:00<br />
