
TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:51 AM,78.1,63.0,60,29.71,10.0,NW,11.5,-,N/A,,Partly Cloudy,310,2016-06-16 05:51:00<br />
1:51 AM,75.0,64.0,69,29.73,10.0,NW,11.5,-,N/A,,Partly Cloudy,320,2016-06-16 06:51:00<br />
2:51 AM,72.0,60.1,66,29.72,10.0,NW,10.4,-,N/A,,Partly Cloudy,320,2016-06-16 07:51:00<br />
3:51 AM,70.0,61.0,73,29.72,10.0,West,6.9,-,N/A,,Clear,280,2016-06-16 08:51:00<br />
4:51 AM,70.0,62.1,76,29.74,10.0,WNW,8.1,-,N/A,,Partly Cloudy,290,2016-06-16 09:51:00<br />
5:51 AM,69.1,62.1,78,29.74,10.0,NW,11.5,-,N/A,,Partly Cloudy,310,2016-06-16 10:51:00<br />
6:51 AM,70.0,61.0,73,29.75,10.0,WNW,12.7,-,N/A,,Partly Cloudy,300,2016-06-16 11:51:00<br />
7:51 AM,71.1,60.1,68,29.77,10.0,NNW,19.6,28.8,N/A,,Overcast,330,2016-06-16 12:51:00<br />
8:10 AM,71.1,60.1,68,29.80,10.0,NNW,13.8,20.7,N/A,,Overcast,340,2016-06-16 13:10:00<br />
8:51 AM,71.1,61.0,70,29.80,10.0,NNW,15.0,-,N/A,,Overcast,340,2016-06-16 13:51:00<br />
9:51 AM,70.0,61.0,73,29.82,10.0,NNW,17.3,-,N/A,,Overcast,340,2016-06-16 14:51:00<br />
10:34 AM,70.0,61.0,73,29.83,10.0,NNW,16.1,-,N/A,,Overcast,330,2016-06-16 15:34:00<br />
10:51 AM,70.0,61.0,73,29.83,10.0,NNW,13.8,-,0.00,,Overcast,330,2016-06-16 15:51:00<br />
11:29 AM,71.1,61.0,70,29.85,10.0,NNW,11.5,19.6,N/A,,Overcast,330,2016-06-16 16:29:00<br />
11:51 AM,72.0,60.1,66,29.84,10.0,NNW,18.4,24.2,N/A,,Overcast,330,2016-06-16 16:51:00<br />
12:51 PM,73.9,59.0,59,29.84,10.0,NW,16.1,-,N/A,,Mostly Cloudy,320,2016-06-16 17:51:00<br />
1:51 PM,73.0,59.0,61,29.86,10.0,NW,15.0,-,N/A,,Overcast,320,2016-06-16 18:51:00<br />
2:51 PM,68.0,60.1,76,29.88,10.0,NE,9.2,-,N/A,,Overcast,50,2016-06-16 19:51:00<br />
3:51 PM,68.0,59.0,73,29.89,10.0,NE,6.9,-,N/A,,Overcast,50,2016-06-16 20:51:00<br />
4:51 PM,69.1,59.0,70,29.89,10.0,NNE,9.2,-,N/A,,Overcast,30,2016-06-16 21:51:00<br />
5:12 PM,69.1,60.1,73,29.90,10.0,ENE,11.5,-,N/A,,Overcast,60,2016-06-16 22:12:00<br />
5:51 PM,68.0,59.0,73,29.90,10.0,ENE,10.4,-,N/A,,Mostly Cloudy,60,2016-06-16 22:51:00<br />
6:47 PM,66.2,57.2,73,29.92,10.0,NE,11.5,-,N/A,,Overcast,40,2016-06-16 23:47:00<br />
6:51 PM,66.0,57.9,75,29.92,10.0,NE,11.5,-,N/A,,Overcast,40,2016-06-16 23:51:00<br />
7:25 PM,64.9,57.9,78,29.93,10.0,NE,10.4,-,N/A,,Overcast,40,2016-06-17 00:25:00<br />
7:51 PM,64.9,57.9,78,29.93,10.0,NNE,11.5,-,N/A,,Overcast,30,2016-06-17 00:51:00<br />
8:51 PM,64.9,59.0,81,29.93,10.0,North,10.4,-,N/A,,Overcast,360,2016-06-17 01:51:00<br />
9:01 PM,64.9,59.0,81,29.94,10.0,North,10.4,-,N/A,,Overcast,360,2016-06-17 02:01:00<br />
9:51 PM,64.9,59.0,81,29.94,10.0,North,9.2,-,N/A,,Scattered Clouds,10,2016-06-17 02:51:00<br />
10:51 PM,64.9,55.0,70,29.95,10.0,NNE,13.8,-,N/A,,Scattered Clouds,20,2016-06-17 03:51:00<br />
11:51 PM,64.0,55.9,75,29.96,10.0,North,9.2,-,N/A,,Clear,10,2016-06-17 04:51:00<br />
