
TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:51 AM,63.0,55.9,78,29.96,10.0,North,5.8,-,N/A,,Clear,350,2016-06-17 05:51:00<br />
1:51 AM,62.1,57.0,84,29.98,10.0,NNW,4.6,-,N/A,,Clear,330,2016-06-17 06:51:00<br />
2:51 AM,62.1,57.0,84,29.98,10.0,NNW,4.6,-,N/A,,Clear,340,2016-06-17 07:51:00<br />
3:51 AM,61.0,57.0,87,29.98,10.0,North,6.9,-,N/A,,Clear,350,2016-06-17 08:51:00<br />
4:51 AM,61.0,55.9,83,30.00,10.0,North,8.1,-,N/A,,Partly Cloudy,10,2016-06-17 09:51:00<br />
5:51 AM,61.0,55.9,83,30.02,10.0,North,5.8,-,N/A,,Partly Cloudy,350,2016-06-17 10:51:00<br />
6:51 AM,64.0,57.0,78,30.04,10.0,NNE,8.1,-,N/A,,Clear,20,2016-06-17 11:51:00<br />
7:51 AM,69.1,57.0,65,30.05,10.0,NE,5.8,-,N/A,,Clear,40,2016-06-17 12:51:00<br />
8:51 AM,73.0,55.0,53,30.06,10.0,NE,10.4,-,N/A,,Partly Cloudy,50,2016-06-17 13:51:00<br />
9:51 AM,75.0,55.0,50,30.07,10.0,East,9.2,-,N/A,,Clear,80,2016-06-17 14:51:00<br />
10:51 AM,78.1,54.0,43,30.07,10.0,ENE,10.4,-,N/A,,Clear,60,2016-06-17 15:51:00<br />
11:51 AM,80.1,53.1,39,30.07,10.0,East,12.7,-,N/A,,Partly Cloudy,100,2016-06-17 16:51:00<br />
12:51 PM,82.0,52.0,35,30.07,10.0,East,12.7,18.4,N/A,,Partly Cloudy,100,2016-06-17 17:51:00<br />
1:51 PM,82.9,51.1,33,30.07,10.0,ENE,11.5,-,N/A,,Partly Cloudy,70,2016-06-17 18:51:00<br />
2:51 PM,84.0,51.1,32,30.06,10.0,ENE,11.5,-,N/A,,Partly Cloudy,60,2016-06-17 19:51:00<br />
3:51 PM,84.9,48.9,29,30.08,10.0,NE,8.1,-,N/A,,Scattered Clouds,50,2016-06-17 20:51:00<br />
4:51 PM,82.9,48.9,31,30.08,10.0,NE,11.5,-,N/A,,Partly Cloudy,50,2016-06-17 21:51:00<br />
5:51 PM,82.0,48.9,31,30.07,10.0,NE,10.4,-,N/A,,Scattered Clouds,40,2016-06-17 22:51:00<br />
6:51 PM,80.1,48.9,34,30.06,10.0,NE,12.7,-,N/A,,Scattered Clouds,40,2016-06-17 23:51:00<br />
7:51 PM,75.9,50.0,40,30.06,10.0,NNE,8.1,-,N/A,,Scattered Clouds,30,2016-06-18 00:51:00<br />
8:51 PM,73.0,48.9,42,30.07,10.0,NE,11.5,-,N/A,,Scattered Clouds,40,2016-06-18 01:51:00<br />
9:51 PM,70.0,50.0,49,30.11,10.0,NE,6.9,-,N/A,,Scattered Clouds,40,2016-06-18 02:51:00<br />
10:51 PM,69.1,50.0,51,30.12,10.0,NNE,4.6,-,N/A,,Partly Cloudy,30,2016-06-18 03:51:00<br />
11:51 PM,66.0,51.1,59,30.13,10.0,NNW,4.6,-,N/A,,Partly Cloudy,340,2016-06-18 04:51:00<br />
