
TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:51 AM,36.0,21.9,57,29.81,10.0,West,13.8,21.9,N/A,,Clear,270,2016-04-02 05:51:00<br />
1:51 AM,34.0,21.9,61,29.80,10.0,West,11.5,-,N/A,,Clear,270,2016-04-02 06:51:00<br />
2:51 AM,33.1,21.0,61,29.78,10.0,West,15.0,-,N/A,,Clear,280,2016-04-02 07:51:00<br />
3:51 AM,32.0,19.0,59,29.76,10.0,West,12.7,-,N/A,,Clear,270,2016-04-02 08:51:00<br />
4:51 AM,30.9,19.9,64,29.73,10.0,WSW,15.0,20.7,N/A,,Mostly Cloudy,250,2016-04-02 09:51:00<br />
5:51 AM,30.9,21.0,67,29.70,10.0,WSW,12.7,-,N/A,,Scattered Clouds,250,2016-04-02 10:51:00<br />
6:51 AM,32.0,23.0,69,29.65,10.0,SW,11.5,-,N/A,,Mostly Cloudy,230,2016-04-02 11:51:00<br />
7:51 AM,33.1,25.0,72,29.62,5.0,SW,11.5,-,0.00,Snow,Light Snow,220,2016-04-02 12:51:00<br />
7:57 AM,32.0,25.0,75,29.59,2.5,SSW,13.8,-,0.00,Snow,Light Snow,210,2016-04-02 12:57:00<br />
8:01 AM,32.0,26.1,79,29.58,0.8,SW,11.5,24.2,0.00,Snow,Light Snow,220,2016-04-02 13:01:00<br />
8:37 AM,32.0,27.0,82,29.55,0.8,SSW,13.8,-,0.00,Snow,Light Snow,210,2016-04-02 13:37:00<br />
8:49 AM,33.8,26.6,75,29.54,0.8,SW,12.7,-,0.00,Snow,Light Snow,220,2016-04-02 13:49:00<br />
8:51 AM,33.1,27.0,78,29.55,2.0,SSW,12.7,-,0.00,Snow,Light Snow,210,2016-04-02 13:51:00<br />
9:11 AM,33.1,28.0,82,29.52,1.5,SW,12.7,-,0.00,Snow,Light Snow,230,2016-04-02 14:11:00<br />
9:22 AM,34.0,27.0,75,29.51,2.5,SW,10.4,28.8,0.00,Snow,Light Snow,220,2016-04-02 14:22:00<br />
9:39 AM,34.0,27.0,75,29.50,6.0,SW,15.0,25.3,0.00,Snow,Light Snow,230,2016-04-02 14:39:00<br />
9:46 AM,35.6,26.6,70,29.50,10.0,SW,20.7,38.0,0.00,,Overcast,230,2016-04-02 14:46:00<br />
